id,title,slug,description,playlist_id,url,published_at,position,created_at,updated_at
VXkugCHwl6I,Raja aur Rancho - Part 20,raja-aur-rancho-part-20,"Part 20 of Super HIt TV serial Raja Aur Rancho starring Mohan Bhandari, Ved Thappar, Wonder Monkey. Director: Murali Nallappa, Producer: Murali Nallappa. Synopsis : It requires just pure honesty to motivate Raja to get cracking into any complicated mystery; and his ever faithful partner Rancho (the wonder monkey) is instantly ready to follow the footsteps of his master with vital clues and his characteristics observations. However thick the mystery, however clever the opponent, Raja and Rancho know just how to unravel the truth from the most eluding forces of falsehood. Always ready to help honest friends and root out evil, Raja and Rancho travel through a wide cross section of characters, experiences and locales to provide the richest fare in crime bursting, pulsating with human emotions. Designed as a simple and racy entertainer for viewers of all age groups, it attempts to capture the intriguing world of machination, conmanship and deceit and the fascination process of how our heroes set about defeating the rivals",PL5FFD61A8A15A9D53,,2011-05-16 05:43:32,19,2024-02-16 17:12:45,2024-02-16 17:12:45
vys4ieeUOmw,Private video,private-video,This video is private.,PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,,202,2024-02-16 17:30:02,2024-02-16 17:30:02
VzDayCuBO2U,Shaktimaan : Episode 225,shaktimaan-episode-225,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-07-19 09:36:36,24,2024-02-16 16:48:00,2024-02-19 17:09:08
W-TUcqNCITU,Shrimaan Shrimati | Full Episode  17,shrimaan-shrimati-full-episode-17,"Prema tells Keshav that one of Sharma's friends has proposed to show her a flat in which she wants to move in. Hearing this, Keshav becomes sad thinking that he and Prema would part. Once again, he seeks Gokhale's help in the matter. In order to help his friend Keshav, Gokhale gives him an idea to convince Prema that the new flat is haunted by ghosts, hence, stopping her from shifting. Watch this humorous episode to find what happens next.

Shrimaan Shrimati, a famous sitcom by Adhikari Brothers, reflects the notion of loving one's neighbor's wife.

SUBSCRIBE for the ultimate dose of laughter! https://www.youtube.com/user/mastiiikhor
Don't forget to Like, Comment and Share with your friends and family. Click to Subscribe - http://bit.ly/MastiKhor",PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,2013-08-30 16:22:01,16,2024-02-16 17:21:51,2024-02-19 17:09:08
W1sTdI1zagI,Shaktimaan - Episode 271,shaktimaan-episode-271,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-10-23 08:08:38,69,2024-02-16 16:48:01,2024-02-19 17:09:08
w22HNmHw3aA,Raja aur Rancho - Part 17,raja-aur-rancho-part-17,"Part 17 of Super HIt TV serial Raja Aur Rancho starring Mohan Bhandari, Ved Thappar, Wonder Monkey. Director: Murali Nallappa, Producer: Murali Nallappa. Synopsis : It requires just pure honesty to motivate Raja to get cracking into any complicated mystery; and his ever faithful partner Rancho (the wonder monkey) is instantly ready to follow the footsteps of his master with vital clues and his characteristics observations. However thick the mystery, however clever the opponent, Raja and Rancho know just how to unravel the truth from the most eluding forces of falsehood. Always ready to help honest friends and root out evil, Raja and Rancho travel through a wide cross section of characters, experiences and locales to provide the richest fare in crime bursting, pulsating with human emotions. Designed as a simple and racy entertainer for viewers of all age groups, it attempts to capture the intriguing world of machination, conmanship and deceit and the fascination process of how our heroes set about defeating the rivals",PL5FFD61A8A15A9D53,,2011-04-29 08:07:25,16,2024-02-16 17:12:45,2024-02-16 17:12:45
W5SMbGx6220,Shaktimaan - Episode 182,shaktimaan-episode-182,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL3E110C16D04A4070,,2013-03-15 07:08:47,180,2024-02-16 16:10:21,2024-02-19 17:09:08
w76wcB7T0Ec,Shaktimaan - Episode 278,shaktimaan-episode-278,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-10-31 09:38:23,76,2024-02-16 16:48:01,2024-02-19 17:09:08
wAyq10R4UBc,Shaktimaan (शक्तिमान) | Hindi Tv Series - Full Episode 04 - एपिसोड - ०४,shaktimaan-shakatamana-hindi-tv-series-full-episode-04-epasada,"Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

#Shaktimaan #ultrabollywood #mukeshkhanna",PL3E110C16D04A4070,,2011-02-22 06:27:03,3,2024-02-16 16:10:21,2024-02-19 17:09:08
wAzIbGEvp-E,Shaktimaan (शक्तिमान) - Full Episode 35 | Hindi Tv Series,shaktimaan-shakatamana-full-episode-35-hindi-tv-series,"Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

#Shaktimaan #ultrabollywood #mukeshkhanna",PL3E110C16D04A4070,,2011-04-25 06:32:14,34,2024-02-16 16:10:21,2024-02-19 17:09:08
wdDusqwOnVg,"Jaspal Bhatti's Flop Show | Chief Guest |  Ep 8",jaspal-bhattis-flop-show-chief-guest-ep-8,"This episode nails the latecomers who boast of their habit.

The episode starts with the announcement that the Chief Guest Jaspal Bhatti will be soon coming to grace the occasion to which he turns out but very late. He goes on to address the audience reminiscing about how he took on to become the professional 'Chief Guest'.

In his habit to arrive at various occasions as Chief Guest, he gets caught in some very awkward situation which the viewers will find very funny.

#JaspalBhatti'sFlopShow",PLUiMfS6qzIMyisp9Ks0FxE9Ba4EpLQm0Z,,,2,2024-02-16 17:41:00,2024-02-16 17:41:00
wdE1LqstbKc,"Malgudi Days - मालगुडी डेज - Episode 36 - Neighbour's Help - पडौसी की मदद",malgudi-days-malgada-daja-episode-36-neighbours-help-padasa-ka-mathatha,"Subscribe to Ultra Hindi - http://bit.ly/SubscribeUltraHindi

Malgudi Days - मालगुडी डेज - Episode 36 - Neighbour's Help - पडौसी की मदद

The Neighbour’s help is a beautiful story that portrays true friendship never dies. Ekambaram and Ram are childhood friends: they have grown up together, and even got married around the same time, Ekambaram has a large family and find it difficult to manage on his meager lawyer’s income. However, Ram has inherited his father’s business, has a small family and is prosperous.
One day, Ekambaram dies, leaving the family’s gold jewellery in Ram’s charge till such a time his son grown up. Ram is helpful and starts to give money to Ekambram’s family and educates his children. But soon his businessman’s instinct takes over and he thinks, he should start charging interest.
One day when he sits down to calculate the interest in the quite of his farmhouse, Ekambaram’s ghost comes and taunts him about being greedy. Ram is shaken. He goes back home and tell his wife about Ekambaram’s ghostly visit. His wife laughs it off saying that it’s his own conscience that’s telling him not to be selfish and she advises not o be greedy and not to charge interest.
Ram realizes his folly and makes it up to Ekambaram’s family helping his son get job. He returns the jewellery that has been his custody, and also gives them some money. Ram’s guilt conscience is appeased and he lives happily ever after.",PL_BnV0cOaQVrQ4mdkMDGp0pwl9QjRxMJY,,,35,2024-02-16 17:41:21,2024-02-16 17:41:21
WDNhyZ5abCE,Shaktimaan (शक्तिमान) - Full Episode 42 | Hindi Tv Series,shaktimaan-shakatamana-full-episode-42-hindi-tv-series,"Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.


#Shaktimaan #mukeshkhanna #ultrabollywood",PL3E110C16D04A4070,,2011-05-10 06:20:23,41,2024-02-16 16:10:21,2024-02-19 17:09:08
wEW6HPAiimM,Shrimaan Shrimati | Full Episode 135,shrimaan-shrimati-full-episode-135,"Chintu writes a letter to God complaining about his parents. On the other hand, Kokila suggests Keshav to write a letter to God in order to get his wish fulfilled. Further, everyone starts believing that their wish can be fulfilled if they write a letter to God. Watch the entire episode to know what happens next.

Shrimaan Shrimati, a famous sitcom by Adhikari Brothers, reflects the notion of loving one's neighbor's wife.

SUBSCRIBE for the ultimate dose of laughter! https://www.youtube.com/user/mastiiikhor
Don't forget to Like, Comment and Share with your friends and family. Click to Subscribe - http://bit.ly/MastiKhor",PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,2013-11-14 13:03:26,133,2024-02-16 17:21:52,2024-02-19 17:09:08
wilxnqbHp2g,Shaktimaan - Episode 245,shaktimaan-episode-245,"Shaktimaan is the ""Indian Super Hero"" who has been an icon for kids in India. Shaktimaan in his heroic avatar will be a powerhouse dedicated towards fighting against evil plans and saving the human kind. Shaktimaan is one among us, a young man with a good heart, standing tall as a savior of humanity, reminding us of who we are while unearthing and uprooting all evil, with a single purpose of saving this world, saving his world.

► Subscribe to Ultra Bollywood - http://bit.ly/SubscribeUltraBollywood

► Click To Watch Lata Mangeshkar Hit Songs : - https://bit.ly/LataMangeshkarHitSongs
► Click To Watch Udit Narayan Hit Songs : - https://bit.ly/UditNarayanHitSongs
► Click To Watch Kumar Sanu Hit Songs : - https://bit.ly/KumarSanuSongs
► Click To Watch Alka Yagnik Hit Songs :- https://bit.ly/AlkaYagnikSongs
► Click To Watch Kishore Kumar Songs : - https://bit.ly/KishoreKumarSong
► Click To Watch Hindi Comedy Scenes : - https://bit.ly/HindiComedyScenes
► Click To Watch Best Collections of Salman Khan : - https://bit.ly/SalmanKhanBestCollections
► Click To Watch Best Aamir Khan Scenes : - https://bit.ly/AamirKhanComedyScenes
► Click To Watch Evergreen Hindi Songs : -  https://bit.ly/EvergreenHindiSongs
► Click To Watch Romantic Songs in 4K :- https://bit.ly/4KHindiRomanticSongs
► Click To Watch Superhit Hindi Songs in 4K - https://bit.ly/4KHindiSongs

► Website: http://www.ultraindia.com
► Like us on Facebook: https://www.facebook.com/UltraHindi
► Follow us on Twitter: https://twitter.com/UltraHindi

#Shaktimaan",PL_BnV0cOaQVrWvLCMxLNEiSjMn9IjT0XO,,2013-09-16 10:55:43,43,2024-02-16 16:48:00,2024-02-19 17:09:08
WiW9WiWV0RY,"Jaspal Bhatti's Flop Show | Meetings |  Ep 6",jaspal-bhattis-flop-show-meetings-ep-6,"In this episode, Jaspal Bhatti hits out at the practice of encouraging VIPs culture. 

Bhatti Saheb is a high official who is trying to arrange a meeting with his 'superiors' but they themselves are busy in the separate meeting. As he is himself seeking a meeting desperately with the district administration officials he calls his in-house, meeting to discuss the fate of the files destroyed by rodents. So a circle of meetings go on without any results.

#JaspalBhatti'sFlopShow",PLUiMfS6qzIMyisp9Ks0FxE9Ba4EpLQm0Z,,,4,2024-02-16 17:41:00,2024-02-16 17:41:00
wjOdqvqZAU0,Shrimaan Shrimati | Full Episode 77,shrimaan-shrimati-full-episode-77,"Keshav's boss informs his wife that he is going for a business meeting to London along with Sapna. Later, Kokila reads the news in newspaper that the plane crashed in which Keshav's boss was traveling. Further, Keshav organizes a funeral for his boss in the office. Watch this entire episode to know what happens next.

Shrimaan Shrimati, a famous sitcom by Adhikari Brothers, reflects the notion of loving one's neighbor's wife.

SUBSCRIBE for the ultimate dose of laughter! https://www.youtube.com/user/mastiiikhor
Don't forget to Like, Comment and Share with your friends and family. Click to Subscribe - http://bit.ly/MastiKhor",PLn-69keDbw1LEVME-i3mW7VCOu_KGLCFi,,2013-11-14 13:29:46,76,2024-02-16 17:21:52,2024-02-19 17:09:08
